72.3984   88.3614
91.813   112.307
111.295   135.24
138.897   166.465
165.937   196.003
203.292   235.446
277.406   314.233
351.542   392.679
436.151   479.532
528.798   576.541
542.325   591.204
567.138   617.089
581.328   631.759
651.599   704.427
668.822   723.812
717.87   773.598
798.078   856.523
814.699   873.828
830.727   890.855
851.934   912.622
871.411   933.17
908.77   972.802
988.63   1056.13
4054.31   4255.3
4096   4298.81
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
30
78.985   102.546
112.114   144.398
133.242   170.851
157.924   200.322
190.394   236.496
253.818   305.504
476.579   542.354
490.956   557.43
505.5   573.175
520.386   589.255
534.086   603.993
547.957   618.067
576.714   648.218
605.976   679.375
621.711   694.456
637.612   711.207
653.509   728.626
717.619   795.632
767.185   846.674
807.416   888.503
826.257   909.05
847.391   930.486
863.12   947.236
879.361   963.657
946.314   1034.54
985.268   1075.63
1050.72   1144.61
1177.4   1276.48
4054.31   4271.59
4096   4314.99
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
18
178.175   291.85
207.959   336.185
245.293   391.123
280.531   441.242
317.445   490.397
355.2   540.515
416.445   617.621
549.005   780.507
622.836   867.25
727.289   987.728
795.246   1065.8
862.365   1142.9
931.58   1219.04
1011.7   1311.58
1173.38   1492.3
1319.74   1652.77
1438.51   1781.57
4177.51   4752.06
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
34
37.0791   40.3046
48.6991   68.4115
62.4089   98.1721
83.153   141.474
107.967   188.085
152.749   264.917
171.51   295.813
199.681   341.171
239.38   402.088
279.293   460.551
319.883   518.191
360.349   572.353
374.186   592.443
388.75   612.513
460.916   707.048
475.832   725.228
504.973   761.499
533.354   799.996
577.631   854.847
651.768   944.855
695.991   998.51
814.364   1139.7
868.869   1204.18
896.623   1236.51
924.714   1268.42
951.047   1300.25
979.051   1331.08
1006.3   1364.48
1088.9   1458.65
1224   1611.83
1353.74   1758.7
1512.85   1939.74
1720.87   2175.59
4177.51   4960.89
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
23
136.056   253.51
186.059   341.615
218.209   396.104
268.303   476.395
339.996   585.17
370.795   630.653
401.46   674.078
428.795   715.276
472.5   779.676
528.201   855.574
562.325   902.264
626.104   986.753
676.815   1054.51
728.898   1122.53
769.306   1174.28
833.962   1258.53
952.494   1401.64
1019.64   1476.97
1082.07   1552.57
1145.78   1631.46
1328.77   1844.73
1471.23   2010.16
4177.51   5152.64
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
25
131.489   252.961
175.069   336.051
209.579   400.833
246.92   468.89
294.548   545.641
400.224   711.627
484.805   835.282
603.746   1009.32
653.968   1078.02
712.904   1157.88
762.446   1224.06
812.557   1288.7
865.421   1357.38
918.284   1426.1
973.792   1494.79
1026.65   1563.49
1109.95   1668.11
1203.76   1783.32
1272.47   1865.76
1343.83   1952.78
1412.56   2035.22
1639.39   2302.5
1839.23   2537.36
2009.64   2735.6
4177.51   5257.77
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
12
431.486   820.185
519.031   960.356
592.613   1073.1
655.312   1169.92
731.895   1287.51
832.568   1436.21
922.283   1568.14
1021.83   1712.26
1175.67   1925.41
1336.29   2139.59
1524.29   2389.72
4218.95   5974.67
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
20
89.7063   173.96
123.942   251.913
163.689   336.87
197.277   403.885
284.831   572.112
333.654   660.109
390.209   759.647
445.563   855.82
503.56   957.919
559.962   1044.15
596.045   1105.86
648.12   1191.62
718.644   1303.81
820.742   1460.11
908.487   1591.53
1130.32   1912.91
1260.37   2093.8
1415.89   2302.79
1612.6   2571.46
4177.51   6074.74
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
13
447.712   878.082
553.747   1058.17
645.219   1210.64
752.763   1387.38
855.2   1544.81
962.366   1709.97
1054.03   1847.22
1132.52   1964.84
1204.38   2062.8
1352.8   2279.06
1487.92   2472.93
1601.22   2636.08
4218.99   6236.06
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
12
403.88   822.098
503.159   1004.14
616.005   1208.18
693.805   1339.65
870.286   1644.52
984.796   1831.71
1086.85   1998.23
1210.45   2194.18
1347.11   2401.8
1490.97   2613.61
1656.73   2852.96
4177.28   6709.73
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
12
509.771   1053.89
559.113   1147.62
707.018   1414.34
796.26   1573.42
864.619   1693.43
917.386   1784.1
1002.57   1929.4
1120.37   2123.89
1215.24   2276.78
1335.12   2469.81
1495.76   2726.45
4095.25   6796.83
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
15
546.962   1139.41
648.511   1326.19
735.489   1485.01
789.37   1585.67
851.147   1695.93
918.395   1816.12
988.955   1937.38
1077.52   2089.23
1162.42   2229.68
1254.62   2383.45
1363.22   2559.33
1438.74   2685.22
1626.21   2988.86
4074.94   6954.6
4096   6988.71
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
6
951.133   1933.09
1064.38   2141.46
1234.31   2455.93
1346.5   2667.52
1485.16   2918.93
4177.51   7511.03
+KVIDCutLine
OK:IMF_line
below
8
867.148   1801.57
877.995   1822.12
1017.69   2086.77
1203.88   2439.95
1394.04   2813.81
1680.56   3352.19
1845.09   3643.66
4177.51   7933.63
+KVIDCutLine
OK:gamma_line
above
30
23.3737   20.4454
32.6551   30.5001
76.8119   74.408
99.687   98.668
118.625   119.515
145.625   148.202
176.376   178.366
211.063   211.112
251.845   252.623
297.151   301.714
358.401   364.107
438.293   444.637
508.628   515.701
612.88   622.427
620.193   629.621
649.444   660.8
664.629   675.743
747.505   760.977
760.069   774.905
822.976   840.582
916.633   936.701
934.915   956.255
952.727   976.917
972.508   995.459
991.445   1014.65
1010.48   1033.46
1082.95   1110.76
1111.7   1143.62
1180.3   1212.87
4303.2   4364.92
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0610
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=83000-97015 123000-127081
<PARAMETER> IDTelescopes=CSI_R_L_0610
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
19
38.1492   33.5351
41.5693   39.4968
51.3043   51.8831
66.8801   70.0858
87.571   91.7352
125.421   128.464
182.565   186.32
212.55   216.317
222.261   226.464
292.172   296.005
312.218   315.626
321.928   325.772
341.49   346.532
351.14   356.382
410.465   415.203
473.549   478.503
493.562   498.318
538.626   543.36
4156.64   4159.69
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
24
45.0596   47.9046
59.876   68.4269
75.539   88.1283
100.939   117.27
114.909   132.457
134.593   152.979
155.336   174.322
166.766   185.404
178.195   196.897
189.414   208.389
200.843   220.293
234.921   253.538
246.351   265.441
258.415   278.575
270.904   290.479
295.245   314.284
306.886   327.008
319.163   338.911
349.854   370.926
400.44   422.232
486.391   508.873
547.547   569.993
608.605   630.686
4156.64   4157.51
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
17
59.9945   73.8299
70.3554   88.397
85.1903   106.606
100.497   124.814
128.282   156.226
157.717   187.635
245.077   278.226
287.934   323.291
336.912   374.732
398.842   438.007
454.415   494.455
518.464   559.097
598.305   639.553
724.632   768.335
809.341   856.313
895.592   946.633
4156.64   4361.54
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
20
149.748   249.046
170.591   280.476
197.522   318.804
220.101   348.849
260.986   403.107
301.298   453.741
326.551   484.934
351.653   515.022
379.508   547.836
401.629   573.369
426.512   602.694
449.589   629.008
467.22   650.186
508.187   697.678
545.524   740.037
616.232   819.694
685.002   896.693
756.184   973.165
893.871   1121.12
4156.64   4627.25
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
28
35.203   33.955
36.7431   40.0997
48.0103   71.4192
57.4869   94.1046
62.3126   105.407
83.362   149.209
99.9379   180.885
117.299   212.066
128.873   232.354
153.078   271.942
177.805   310.62
203.751   349.551
258.344   426.763
300.058   483.099
328.622   520.217
403.164   613.939
463.954   687.609
494.349   724.073
586.329   831.391
617.08   866.694
699.982   962.533
797.677   1072.18
867.596   1150.14
975.01   1271.87
1042.6   1345.73
1113.88   1423.57
1218.83   1537.58
4156.64   4728.47
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
23
96.6709   188.033
123.752   241.247
139.58   270.719
177.389   336.814
196.734   369.651
217.132   401.564
237.091   433.643
257.843   465.639
279.122   497.637
322.383   560.87
376.809   636.65
409.256   680.939
509.493   812.122
543.609   855.569
578.868   897.5
612.544   940.61
646.748   983.466
682.447   1024.64
796.753   1164.68
936.559   1328.84
1055.86   1467.11
1193.76   1626.92
4156.64   5060.62
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
16
126.831   257.076
141.338   287.388
159.979   324.437
219.506   430.024
306.555   570.552
378.568   678.749
448.999   780.294
515.385   872.493
569.021   943.642
607.356   990.543
725.092   1144.98
895.673   1347.81
1056.58   1539.77
1253.09   1770.92
1471.56   2025.31
4156.64   5152.05
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
11
283.623   587.469
306.68   629.166
330.456   672.127
397.464   784.583
528.597   994.336
623.705   1138.38
744.751   1312.75
903.984   1535.14
1036.56   1719.62
1225.33   1973.59
4238.51   6020.78
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
29
66.0332   135.688
73.8372   157.103
99.8497   221.346
127.814   286.85
140.82   314.565
153.177   341.018
166.183   368.731
179.189   396.445
205.203   451.871
220.16   478.326
233.817   507.297
249.424   535.012
263.731   563.983
279.338   590.437
320.309   669.799
380.789   775.613
413.305   831.04
428.913   860.012
484.841   954.489
549.873   1056.52
608.402   1149.75
687.091   1273.18
792.444   1426.87
932.263   1627.17
1043.8   1790.12
1165.88   1958.62
1269.31   2101.39
1407.46   2286.07
4281.63   6128.69
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
11
374.676   786.914
406.045   843.88
438.722   900.848
484.47   981.869
533.486   1061.62
584.463   1150.24
709.29   1347.72
870.059   1585.72
1085.73   1899.66
1229.61   2103.81
4302.66   6464
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
14
237.875   545.641
306.021   689.831
355.87   790.686
383.907   844.984
456.959   984.701
525.443   1116.46
596.668   1249.99
690.083   1410.32
796.61   1591.27
930.234   1809.13
1014.75   1946.92
1230.91   2291.24
1403.13   2551.3
4366.94   7293.38
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
15
287.269   678.8
348.553   809.774
388.8   893.116
465.107   1043.91
507.965   1128.74
546.265   1203.97
594.424   1293.37
634.416   1366.6
683.049   1459.07
761.209   1598.17
827.448   1712.69
925.82   1882.09
1081.65   2146.68
1326.1   2550.67
4280.88   7178.37
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
13
413.877   960.857
472.688   1080.55
521.169   1177.58
565.013   1263.58
616.964   1362.81
657.887   1441.85
745.47   1602.21
806.774   1716.38
903.009   1885.78
1040.07   2118.43
1180.96   2357.11
1375.75   2689.62
4280.88   7402.32
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
9
570.997   1333.72
698.582   1594.7
833.041   1868.18
947.373   2087.36
1039.97   2271.6
1182.83   2544.19
1295.16   2745.64
1502.35   3122.47
4280.88   8175.77
+KVIDCutLine
OK:IMF_line
below
7
479.893   1162.91
651.002   1521.54
790.625   1825
933.062   2108.34
1004.78   2263.08
3574.18   7406.11
4096   8450.61
+KVIDCutLine
OK:gamma_line
above
17
33.7616   25.1517
41.0866   34.4724
58.2918   54.1035
104.882   101.532
164.42   158.116
204.01   196.953
223.859   215.76
260.987   252.501
394.687   384.605
500.858   482.609
523.94   505.126
546.171   528.385
575.725   558.575
683.044   662.503
761.403   738.884
3470.82   3450.16
4096   4075.77
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0611
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=83000-97015 123000-127081
<PARAMETER> IDTelescopes=CSI_R_L_0611
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
20
47.7993   46.6306
58.9707   60.2494
72.282   75.1959
84.9106   89.331
105.578   111.269
131.686   138.363
164.953   173.285
194.474   204.432
226.659   238.001
249.63   261.762
273.965   286.37
312.838   328.893
348.872   366.712
378.183   398.62
399.709   421.135
515.533   547.88
537.099   572.426
3482.65   3775.35
3935.86   4268.16
4096   4442.29
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
19
63.3993   71.398
72.6392   83.7936
83.9429   96.8078
100.201   116.016
118.838   137.055
144.023   164.918
178.499   201.251
214.579   239.514
235.512   261.614
264.777   292.323
298.013   327.507
326.347   357.554
367.492   401.799
428.666   466.521
466.04   505.678
520.743   564.278
3482.62   3787.71
3935.86   4280.97
4096   4455.25
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
22
89.309   109.935
104.272   127.641
129.16   157.268
154.303   184.731
179.634   214.163
203.07   239.17
231.218   269.599
258.409   298.92
285.274   328.205
314.899   360.169
335.464   381.571
355.624   402.99
386.22   436.035
413.123   464.35
442.131   494.396
466.566   520.995
502.097   558.856
540.165   598.92
724.446   796.233
3413.95   3727.54
3935.86   4296.37
4096   4470.91
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
21
167.004   262.631
189.765   294.14
206.784   318.178
230.984   351.209
248.325   374.17
263.683   394.693
298.225   438.773
325.742   473.71
357.247   512.058
384.284   544.876
411.999   577.295
442.23   613.515
479.393   655.808
521.119   708.339
568.726   763.457
634.489   838.402
679.491   892.097
747.543   971.702
3021.34   3647.43
3935.86   4723.62
4096   4912.07
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
41.6809   47.9696
52.4685   72.2831
64.2806   97.0666
79.2263   126.555
98.201   161.962
112.314   186.653
135.708   225.007
158.592   262.41
180.223   294.865
203.606   330.618
228.399   366.6
253.225   401.916
281.166   439.78
309.116   477.789
336.022   513.156
370.957   558.125
405.846   601.548
474.878   688.77
523.919   748.39
568.844   800.837
620.444   862.567
706.764   964.68
759.096   1025.83
3017.34   3684.3
3935.86   4765.6
4096   4954.12
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
19
138.613   246.109
161.534   286.369
192.307   337.754
218.777   380.123
245.27   420.828
273.834   461.546
297.832   497.679
333.77   548.741
382.818   616.87
407.512   651.357
433.536   685.983
460.227   721.241
500.496   775.242
555.143   848.344
637.55   954.604
672.168   996.226
2737.46   3478.19
3935.86   4918.36
4096   5110.81
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
22
137.976   256.174
173.631   321.862
210.581   383.049
240.203   431.355
270.684   479.962
300.527   527.334
328.248   569.455
356.095   610.311
369.046   630.589
382.796   650.761
412.461   694.389
441.531   735.397
480.77   789.783
532.058   858.8
588.029   935.882
621.797   980.962
684.198   1061.79
741.958   1132.67
836.802   1251.18
933.378   1370.69
3070.32   3985.99
4096   5241.27
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
15
210.697   411.394
261.526   500.814
293.215   554.978
335.137   624.995
367.486   679.159
433.505   786.166
468.165   842.312
509.097   903.081
556.96   977.722
618.028   1067.56
723.328   1216.84
815.424   1347.62
927.986   1500.87
3819.61   5438.34
4096   5814.7
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
14
221.346   440.696
260.455   512.093
297.355   577.648
335.467   642.169
415.35   776.258
474.936   872.952
535.504   968.475
604.164   1076.14
697.25   1216.18
773.502   1327.81
852.064   1438.12
998.626   1643.54
3819.61   5608.09
4096   5996.52
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
13
286.032   567.761
343.083   667.238
372.438   719.452
411.719   788.808
444.728   845.615
503.815   940.732
592.61   1084.73
658.299   1187.11
719.036   1281.57
869.006   1501.82
1094.68   1835.1
3819.61   5969.41
4096   6388.75
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
14
203.654   416.001
232.192   474.713
278.468   565.564
303.921   616.242
344.413   693.496
376.465   753.763
409.558   813.782
470.631   926.008
592.587   1140.57
703.015   1327.4
793.836   1478.71
859.028   1580.13
3935.86   6366.9
4096   6616.04
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
12
279.584   592.093
315.834   664.402
348.806   727.441
401.551   830.378
450.914   924.936
490.584   997.897
532.716   1075.29
653.288   1291.85
786.193   1522.35
938.826   1775.74
3935.86   6751.11
4096   7016.96
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
7
498.401   1026.47
595.408   1205.98
678.265   1357.96
788.367   1552.54
949.109   1828.95
3935.86   7087.49
4096   7369.44
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
10
497.569   1055
532.678   1125.23
590.744   1234.85
670.234   1391.66
754.555   1550.63
846.327   1723.75
927.199   1874.83
1037.75   2077.77
3935.86   7397.52
4096   7691.47
+KVIDCutLine
OK:IMF_line
below
6
479.763   1032.54
552.035   1181.72
832.351   1731.93
968.282   1992.03
2645.34   5451.93
4096   8444.75
+KVIDCutLine
OK:gamma_line
above
19
31.657   26.1739
35.8844   28.4113
41.8621   35.1233
49.2131   43.3215
60.6552   56.0288
74.7519   71.1179
89.9148   86.7044
107.281   105.02
126.786   124.837
144.362   142.558
165.92   164.913
231.769   233.338
278.786   284.612
337.727   347.191
377.035   391.629
449.283   467.323
2888.39   3060.21
3935.86   4173.72
4096   4343.96
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0612
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=83000-97015 123000-127081
<PARAMETER> IDTelescopes=CSI_R_L_0612
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
20
44.917   39.6154
62.0212   63.509
75.4829   79.7963
99.8279   107.156
124.305   134.024
151.135   162.243
174.953   187.376
215.88   230.028
252.516   268.656
285.15   303.016
331.144   352.344
390.392   415.884
440.662   470.605
490.085   522.615
529.695   564.928
559.503   597.306
588.567   629.662
630.192   674.743
699.592   748.645
4218.53   4495.86
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
26
68.5985   78.7522
88.4957   104.339
108.498   128.837
133.369   158.107
151.135   178.15
172.322   201.375
206.93   238.599
238.435   272.472
287.651   325.389
340.225   381.295
391.05   435.927
423.104   470.439
452.712   502.116
499.429   552.202
541.278   596.93
583.505   643.422
612.605   673.68
651.731   715.746
676.629   744.395
698.782   768.347
728.974   800.753
760.587   834.694
798.467   875.7
835.615   916.706
896.006   981.447
4218.53   4543.29
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
26
87.2361   108.347
100.734   127.245
118.499   150.472
141.265   177.675
158.636   198.194
177.059   220.146
202.062   248.12
230.091   279.482
280.676   334.513
314.959   371.434
360.096   419.792
403.684   467.741
449.874   517.374
516.156   589.447
538.385   614.137
627.019   709.369
648.678   733.353
695.704   782.733
749.259   841.36
801.558   898.183
829.907   928.644
887.173   990.5
960.635   1070.77
1013.37   1129.15
1094.7   1217.98
4218.53   4630
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
24
183.671   298.991
214.661   346.637
252.363   402.693
281.38   441.931
314.146   486.776
342.131   524.411
374.898   568.787
405.296   608.026
431.55   641.658
460.917   677.917
495.657   721.359
521.771   753.11
553.914   791.989
595.689   842.15
635.498   889.395
673.586   935.573
709.71   977.569
749.36   1022.64
791.134   1070.46
830.696   1115.38
874.683   1167.05
963.383   1271.27
1083.07   1406.43
4218.53   4947.08
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
29
40.9342   42.2801
44.4952   50.7489
62.3009   94.5045
75.9518   122.734
118.091   206.011
148.361   259.647
179.224   311.872
226.705   386.679
291.993   484.071
357.873   578.639
424.941   668.974
476.576   736.724
511.001   781.891
546.018   825.647
580.442   867.991
597.654   890.575
617.241   914.571
635.64   937.154
654.633   959.737
673.625   983.732
729.84   1051.68
807.76   1144.64
869.514   1216.59
945.39   1306.7
1053.38   1434.55
1178.36   1580.21
1299.41   1718.76
1431.39   1870.08
4218.53   5065.66
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
21
152.323   279.147
182.497   333.814
218.277   397.055
286.386   509.604
354.926   615.721
390.274   669.316
426.054   720.767
461.401   773.29
572.188   926.57
609.69   976.949
647.194   1027.33
683.403   1076.64
721.338   1125.94
775.113   1196.42
824.796   1254.56
888.595   1336.03
954.117   1415.35
1017.05   1497.88
1149.4   1657.61
1216.21   1736.92
4218.53   5300.74
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
26
252.665   475.535
287.76   536.29
329.518   605.881
365.945   668.844
441.91   787.038
488.553   857.735
542.305   935.058
632.537   1065.66
738.657   1211.21
784.414   1275.28
826.171   1328.31
870.151   1387.96
915.019   1446.5
959.442   1507.25
1004.76   1565.8
1049.61   1624.35
1096.26   1683.99
1143.8   1742.52
1188.22   1799.97
1242.96   1863.91
1309.25   1942.43
1387.79   2035.51
1429.53   2086.43
1516.05   2195.51
1683.13   2392.88
4218.53   5387.87
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
12
478.606   911.775
563.773   1055.88
624.651   1154.62
700.04   1277.37
780.019   1398.85
885.668   1560.21
938.254   1636.46
1011.52   1739.59
1083.36   1840.72
1227.43   2047.17
1518.29   2437.12
4218.53   5948.61
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
23
80.1859   157.708
129.857   271.952
166.925   349.638
243.283   505.009
277.385   570.509
329.28   669.52
349.297   704.556
400.449   798.996
436.774   864.496
473.843   926.951
524.659   1016.74
566.767   1086.97
653.143   1233.75
756.521   1398.72
857.269   1562.01
975.916   1741.07
1045.09   1842.99
1105.42   1934.39
1166.5   2022.25
1253.96   2147.03
1359.48   2294.71
1502.74   2484.5
4218.53   6082.63
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
11
465.042   940.24
586.168   1151.06
658.087   1275.59
722.12   1383.22
782.052   1480.18
848.608   1589.59
945.04   1744
1054.08   1909.38
1200.95   2128.03
1425.93   2443.09
4135.1   6160.85
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
11
388.592   821.874
536.367   1108.11
609.341   1241.1
705.425   1414.58
778.4   1550.46
862.321   1695.02
999.153   1926.33
1084.28   2066.55
1232.45   2300.38
1391.33   2534.02
4218.53   6691.33
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
9
641.615   1346.5
710.813   1477.7
806.094   1651.73
906.843   1838.1
1067.29   2129.94
1200.6   2358.59
1315.41   2547
4049.94   7062.36
4096   7138.42
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
11
650.647   1382.49
674.371   1431.5
748.836   1568.14
814.622   1692.87
894.068   1841.74
992.54   2026.7
1059.48   2148.38
1168.63   2345.16
1251.37   2488.58
4049.94   7304.85
4096   7384.12
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
5
764.358   1664.71
865.82   1859.13
979.018   2086.28
1242.43   2613.33
7666.36   14917
+KVIDCutLine
OK:IMF_line
below
5
740.214   1633.38
869.634   1897.22
974.254   2112.68
1124.33   2419.36
6708.54   13760.2
+KVIDCutLine
OK:gamma_line
above
12
29.3647   16.5835
37.7062   26.0882
41.7145   32.8678
120.94   119.834
201.597   205.027
281.333   287.985
410.385   423.881
545.177   568.903
731.129   772.072
892.607   949.516
1001.17   1064.11
4218.53   4460
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0613
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=83000-97015 123000-127081
<PARAMETER> IDTelescopes=CSI_R_L_0613
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
17
36.1435   33.3772
48.287   49.7417
70.4052   75.6525
103.8   111.79
153.24   165.659
258.194   276.119
280.745   299.303
346.233   370.897
358.377   383.172
370.086   396.128
394.373   421.357
406.083   434.311
429.935   459.54
469.835   503.861
534.022   571.939
579.126   619.778
4135.78   4392.07
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
19
48.5316   54.3528
67.8762   80.1589
88.5714   105.799
109.68   130.56
153.768   179.924
242.698   276.191
275.93   311.94
287.174   323.757
342.091   382.444
375.322   417.398
386.165   429.512
430.639   476.681
441.685   489.092
452.927   500.413
463.971   512.627
579.429   635.662
620.589   680.843
693.478   758.397
4135.78   4420.98
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
38
65.9001   82.7529
90.9241   116.141
129.567   162.622
136.278   170.734
149.531   186.522
170.914   210.851
177.54   218.696
202.539   246.103
213.282   258.316
235.37   282.347
268.601   318.891
279.544   330.311
312.573   366.655
334.461   389.891
345.305   402.106
367.49   425.44
378.535   437.655
389.479   449.074
400.321   461.09
422.608   484.723
432.95   496.64
443.993   507.861
454.937   520.076
476.722   542.517
487.665   555.03
498.91   566.846
520.998   591.472
545.293   616.993
556.94   630
569.087   642.315
581.234   655.223
593.083   668.727
605.631   681.24
617.276   694.647
687.417   769.141
772.374   860.263
848.201   943.847
4135.78   4567.75
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
26
168.956   275.268
194.708   315.041
216.894   345.364
236.465   372.21
258.097   401.675
276.093   426.08
302.529   460.92
331.252   498.166
347.678   518.429
359.381   533.654
384.538   563.569
417.162   604.593
452.65   648.583
481.031   683.63
504.229   710.643
535.325   748.609
584.882   806.444
609.729   837.255
656.849   891.205
722.027   967.889
764.759   1017.9
801.568   1060.85
847.772   1112.51
933.048   1210.98
998.067   1286.53
4135.78   4932.47
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
39
34.5269   34.695
34.9573   37.993
41.8426   57.7812
53.4615   81.9667
65.5106   109.45
84.445   145.728
97.7852   169.914
117.579   207.292
145.552   254.564
173.953   299.636
210.102   354.602
247.969   408.472
292.724   472.233
337.478   533.797
352.97   553.584
368.461   575.572
384.814   595.359
433.01   660.221
472.651   709.496
507.026   752.565
524.898   774.894
547.478   802.037
574.588   836.116
588.36   853.705
629.241   902.076
655.92   936.155
670.551   952.647
724.773   1018.61
765.654   1064.77
778.994   1083.46
806.965   1114.26
833.215   1146.12
861.186   1176.92
889.588   1207.69
916.439   1241.5
1033.73   1374
1157.73   1514.09
1286.82   1662.94
4135.78   4947.67
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
30
133.719   248.292
151.343   281.869
192.173   352.624
212.049   385.813
231.436   415.983
252.388   449.95
272.949   481.093
293.804   511.654
336.592   576.179
381.339   640.9
404.054   673.018
434.897   714.868
465.151   757.009
496.091   799.346
527.327   841.098
557.777   882.754
589.009   924.506
620.733   965.188
652.554   1004.9
683.104   1044.99
712.673   1084.99
743.027   1125.18
774.848   1163.64
805.689   1202.66
860.062   1266.03
897.786   1309.01
998.547   1430.28
1083.71   1530.02
1169.7   1634.06
4135.78   5222.9
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
35
163.875   315.446
182.186   351.944
204.215   390.386
228.596   431.749
252.193   473.502
287.636   531.702
326.801   592.53
392.403   691.803
411.398   718.371
431.763   744.843
450.464   773.36
468.97   802.363
509.115   859.298
550.041   916.04
571.288   943.874
592.142   972.973
613.879   1002.27
634.638   1031.85
657.059   1060.95
679.284   1090.83
701.413   1121.2
725.009   1150.98
748.216   1181.54
771.029   1213.17
795.605   1244.22
844.756   1307.48
868.843   1339.5
910.847   1391.19
951.284   1443.35
1017.58   1522.12
1076.69   1595.88
1172.3   1709.35
1291.97   1854.98
1427.91   2019.33
4135.78   5293.01
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
16
318.076   624.458
